wavelength,flux
9590.0,1.6353949305880633e-09
9595.0,1.6503883815133236e-09
9600.0,1.6706326322335485e-09
9605.0,1.6627784704681403e-09
9610.0,1.6609582598192674e-09
9615.0,1.6523847845562045e-09
9620.0,1.638576829776639e-09
9625.0,1.6268065783364705e-09
9630.0,1.621445866462068e-09
9635.0,1.600166554815985e-09
9640.0,1.5933435681958485e-09
9645.0,1.5904683126066743e-09
9650.0,1.5907383188462632e-09
9655.0,1.5932225538861644e-09
9660.0,1.5997806412926252e-09
9665.0,1.6057369878197392e-09
9670.0,1.6322171392246787e-09
9675.0,1.6614368769651833e-09
9680.0,1.6728076701610917e-09
9685.0,1.6836577687584509e-09
9690.0,1.688209905204019e-09
9695.0,1.6929067037096956e-09
9700.0,1.6776959821385162e-09
9705.0,1.668572724433659e-09
9710.0,1.6786276813007817e-09
9715.0,1.6839709626736976e-09
9720.0,1.6747389031124271e-09
9725.0,1.6644720046699035e-09
9730.0,1.6581493955669657e-09
9735.0,1.6309763539723576e-09
9740.0,1.602043941950626e-09
9745.0,1.5915367912455736e-09
9750.0,1.5810291964513112e-09
9755.0,1.5589167734475495e-09
9760.0,1.5494241445423995e-09
9765.0,1.560763740471316e-09
9770.0,1.5711414391716971e-09
9775.0,1.5697545485693354e-09
9780.0,1.5830972088792805e-09
9785.0,1.5879463299839358e-09
9790.0,1.5696612898352669e-09
9795.0,1.559177342791429e-09
9800.0,1.565819252036249e-09
9805.0,1.5764805016971195e-09
9810.0,1.5881105319692779e-09
9815.0,1.5811091325090842e-09
9820.0,1.6008123715494094e-09
9825.0,1.5919779938755596e-09
9830.0,1.598314924855515e-09
9835.0,1.6034034100442796e-09
9840.0,1.6048962159231905e-09
9845.0,1.5769786587682688e-09
9850.0,1.5884510373709304e-09
9855.0,1.5897649863205743e-09
9860.0,1.5658393470729948e-09
9865.0,1.562802887100645e-09
9870.0,1.5612600101633234e-09
9875.0,1.5664322061681446e-09
9880.0,1.5756679294653964e-09
9885.0,1.5659296082048968e-09
9890.0,1.5729252345053624e-09
9895.0,1.5704634259705585e-09
9900.0,1.5680706733078864e-09
9905.0,1.581271114048377e-09
9910.0,1.564095519768216e-09
9915.0,1.5366683481232712e-09
9920.0,1.5638421668739966e-09
9925.0,1.555880868586712e-09
9930.0,1.5430005051442208e-09
9935.0,1.5443573087026152e-09
9940.0,1.5732356528630476e-09
9945.0,1.573093877382803e-09
9950.0,1.5633380145985143e-09
9955.0,1.5671729469701745e-09
9960.0,1.5622602100862082e-09
9965.0,1.5623387028540492e-09
9970.0,1.552951878203146e-09
9975.0,1.556009543435266e-09
9980.0,1.5612953152555065e-09
9985.0,1.5419777676939361e-09
9990.0,1.5542743758700794e-09
9995.0,1.5577972245495175e-09
10000.0,1.5367129790888612e-09
10005.0,1.5470813519158355e-09
10010.0,1.5325828384149531e-09
10015.0,1.529730675464691e-09
10020.0,1.562896256857016e-09
10025.0,1.5448525791939005e-09
10030.0,1.54238821714614e-09
10035.0,1.522274750698216e-09
10040.0,1.5025423127923432e-09
10045.0,1.4820650262592494e-09
10050.0,1.4553264149341771e-09
10055.0,1.4741471376922277e-09
10060.0,1.4969142592136109e-09
10065.0,1.487825640467122e-09
10070.0,1.4907732825975017e-09
10075.0,1.5219795423959681e-09
10080.0,1.5215286808256678e-09
10085.0,1.506736513334772e-09
10090.0,1.4967206363181162e-09
10095.0,1.481097577915591e-09
10100.0,1.4956247351705088e-09
10105.0,1.5059692382024537e-09
10110.0,1.5130158237397495e-09
10115.0,1.5048757795455003e-09
10120.0,1.4991060615088259e-09
10125.0,1.4764309774761841e-09
10130.0,1.4827652439208805e-09
10135.0,1.4825847216570764e-09
10140.0,1.4683908533541512e-09
10145.0,1.4845307205746394e-09
10150.0,1.4964627315094958e-09
10155.0,1.4929465441682055e-09
10160.0,1.4904338874188738e-09
10165.0,1.5000635178452626e-09
10170.0,1.4938622561189163e-09
10175.0,1.4611527543451075e-09
10180.0,1.4664066627645411e-09
10185.0,1.4726430075384656e-09
10190.0,1.4816156079788811e-09
10195.0,1.4901155864777138e-09
10200.0,1.4926055946773431e-09
10205.0,1.4860167540931002e-09
10210.0,1.4736671882786823e-09
10215.0,1.4613316112743746e-09
10220.0,1.4547643090168094e-09
10225.0,1.457180931474511e-09
10230.0,1.4651384550035118e-09
10235.0,1.4726363462003178e-09
10240.0,1.4736762921074842e-09
10245.0,1.4648458002142206e-09
10250.0,1.449419251287054e-09
10255.0,1.4332545150708143e-09
10260.0,1.4222494293392174e-09
10265.0,1.4202118370221228e-09
10270.0,1.4254727398466116e-09
10275.0,1.4342663723354576e-09
10280.0,1.442724051337052e-09
10285.0,1.4479805132694423e-09
10290.0,1.449810715925537e-09
10295.0,1.4489881516865921e-09
10300.0,1.4463866770952905e-09
10305.0,1.4425793892769434e-09
10310.0,1.4374319512455713e-09
10315.0,1.4305386875079762e-09
10320.0,1.4215305599307726e-09
10325.0,1.4106513734901682e-09
10330.0,1.3997490944106517e-09
10335.0,1.391306736486797e-09
10340.0,1.3877216042956775e-09
10345.0,1.3901483297829031e-09
10350.0,1.3964722711534705e-09
10355.0,1.4033131323643033e-09
10360.0,1.407327476776743e-09
10365.0,1.406826988237242e-09
10370.0,1.4043735063751228e-09
10375.0,1.4041813267695602e-09
10380.0,1.4103782586261104e-09
10385.0,1.4247917290433065e-09
10390.0,1.4431965622563325e-09
10395.0,1.4590576524753374e-09
10400.0,1.4658836366976402e-09
10405.0,1.4600382014506863e-09
10410.0,1.4453147567650149e-09
10415.0,1.4283483285026932e-09
10420.0,1.4157959249416763e-09
10425.0,1.411651573413053e-09
10430.0,1.412959527158364e-09
10435.0,1.4141168236392332e-09
10440.0,1.4095081768417117e-09
10445.0,1.3962216938168126e-09
10450.0,1.3783673091793958e-09
10455.0,1.3627656780812458e-09
10460.0,1.3561831657682433e-09
10465.0,1.362406853999687e-09
10470.0,1.3773936435867995e-09
10475.0,1.3941026111297106e-09
10480.0,1.4054647445860269e-09
10485.0,1.407014726950706e-09
10490.0,1.4010775872819181e-09
10495.0,1.3925953723514795e-09
10500.0,1.3866044978882996e-09
10505.0,1.386345815923562e-09
10510.0,1.3904621898319647e-09
10515.0,1.3958150191228924e-09
10520.0,1.3992159653142267e-09
10525.0,1.3986494185047604e-09
10530.0,1.395164650475067e-09
10535.0,1.3909997598204882e-09
10540.0,1.388409942570945e-09
10545.0,1.3886328753542898e-09
10550.0,1.3903141971027821e-09
10555.0,1.3910829155250326e-09
10560.0,1.388561154946899e-09
10565.0,1.3814308585935464e-09
10570.0,1.3710502733133012e-09
10575.0,1.3598260295566433e-09
10580.0,1.3501774143165335e-09
10585.0,1.3436974866110063e-09
10590.0,1.3397738474196785e-09
10595.0,1.336974864152296e-09
10600.0,1.3338092852421823e-09
10605.0,1.3292185130353573e-09
10610.0,1.3232269724383627e-09
10615.0,1.3162725354121108e-09
10620.0,9.824868696384215e-10
